Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate
21/08/2014 00:00,525.78,13170725,6924903791,23654104.74,21841,0.258158369,3,445,6.666666667,199134.5961
22/08/2014 00:00,518.25,13174750,6827814188,20030265.24,21879,0.241991112,4,461,7,190837.3213
23/08/2014 00:00,503.88,13178675,6640470759,12141744.38,21912,0.213695777,1,382,7.05,186096.0214
24/08/2014 00:00,510.75,13182775,6733102331,9065606.496,21945,0.206488317,0,407,6.966666667,194393.2962
25/08/2014 00:00,503.79,13186125,6643037914,9772640.764,21983,0.287107582,1,371,8.35,158833.5469
26/08/2014 00:00,512.79,13190275,6763841117,11980423.61,22025,0.257294181,2,306,6.816666667,196763.9462
27/08/2014 00:00,514.84,13194300,6792953412,10602983.16,22066,0.257061491,0,441,6.566666667,190837.3213
28/08/2014 00:00,509.39,13198825,6723349467,9749726.996,22106,0.223468365,4,500,6.216666667,214543.8208
29/08/2014 00:00,511.99,13202975,6759791170,8560175.869,22142,0.221749994,3,453,6.85,196763.9462
30/08/2014 00:00,503.88,13207275,6654881727,5764356.187,22176,0.202384419,2,424,6.083333333,203875.896
31/08/2014 00:00,477.98,13212150,6315143457,35488313.93,22210,0.177276867,3,449,6.25,231138.3705
01/09/2014 00:00,482.59,13215900,6377861181,10328701.58,22247,0.25255516,2,401,8.45,204522.6957
02/09/2014 00:00,483.65,13219475,6393599084,11886630.62,22288,0.28699607,2,362,8.1,194978.3032
03/09/2014 00:00,472.76,13223450,6251518222,4173413.802,22328,0.257071327,1,468,7.15,216794.0574
04/09/2014 00:00,486,13227625,6428625750,13649084.33,22367,0.237355419,0,605,7.416666667,227701.9345
05/09/2014 00:00,485.91,13231350,6429245279,7444080.206,22404,0.254376812,0,489,6.866666667,203159.211
06/09/2014 00:00,481.09,13235550,6367490750,4955198.625,22442,0.227665958,0,417,7.25,229065.4191
07/09/2014 00:00,480.62,13239650,6363240583,3646867.28,22480,0.23376525,1,411,7.466666667,223611.4806
08/09/2014 00:00,476.61,13243475,6311972620,18956804.76,22520,0.266806856,2,353,7.85,208613.1496
09/09/2014 00:00,466.48,13246775,6179355602,,22564,0.334080258,1,388,8.6,179979.9722
10/09/2014 00:00,485.03,13250675,6426974895,12336656.1,22620,0.36472109,1,500,6.983333333,212703.6035
11/09/2014 00:00,469,13254725,6216466025,9329344.09,22657,0.22992421,0,528,6.65,220884.5113
12/09/2014 00:00,470.43,13258750,6237313763,7320072.173,22693,0.229423217,0,422,7.566666667,219521.0267
13/09/2014 00:00,479.86,13263175,6364467156,9323892.522,22726,0.189734045,1,431,6.233333333,241336.7809
14/09/2014 00:00,475.49,13267425,6308527913,5214399.603,22766,0.235917788,2,442,7.5,252083.493
15/09/2014 00:00,475.3,13271125,6307765713,7972638.057,22810,0.303106939,1,360,7.333333333,219460.9233
16/09/2014 00:00,468,13275350,6212863800,6063459.706,22862,0.31267168,0,360,7.1,250600.6489
17/09/2014 00:00,448,13280075,5949473600,9824634.948,22905,0.22966855,1,436,6,280257.5305
18/09/2014 00:00,428.19,13284700,5688375693,17128111.01,22949,0.238476232,1,471,5.95,274326.1542
19/09/2014 00:00,398.89,13288750,5300749488,18932062.77,22988,0.242527327,2,497,7.783333333,240220.7404
20/09/2014 00:00,415.56,13293075,5524070247,14144865.85,23023,0.206691699,3,475,6.55,256532.0252
21/09/2014 00:00,406.3,13297450,5402753935,9192286.63,23059,0.210076903,0,485,6.383333333,259497.7134
22/09/2014 00:00,400.98,13301375,5333585348,9869834.206,23100,0.261350166,1,522,6.733333333,232806.52
23/09/2014 00:00,423,13305150,5628078450,18225096.04,23141,0.275650344,1,447,7.4,223909.4556
24/09/2014 00:00,431.91,13309225,5748387370,10441531.59,23189,0.297283233,0,531,7.283333333,241703.5845
25/09/2014 00:00,408.08,13313300,5432891464,10062556.53,23237,0.297995644,3,517,7.3,241703.5845
26/09/2014 00:00,405.14,13317075,5395279766,7875757.252,23279,0.279908252,1,539,7.25,260177.3531
27/09/2014 00:00,400.74,13320275,5337967004,4288030.731,23318,0.308688586,1,504,8.2,220547.69
28/09/2014 00:00,380,13323750,5063025000,,23362,0.318757101,3,515,7.583333333,239501.0072
29/09/2014 00:00,381.94,13327200,5090190768,9490167.672,23404,0.305161623,1,492,8.2,237777.9783
30/09/2014 00:00,382.67,13331000,5101373770,14386190.61,23450,0.304262763,1,374,7.5,261900.3819
01/10/2014 00:00,385.27,13334625,5137430974,10748970.91,23495,0.315643117,3,469,7.75,249839.1801
02/10/2014 00:00,375.85,13338325,5013209451,10603470.87,23537,0.290183527,1,521,7.683333333,255008.2666
03/10/2014 00:00,363.75,13341850,4853097938,19104053.42,23578,0.291637759,0,613,7.566666667,242947.0648
04/10/2014 00:00,336,13345425,4484062800,29342828.66,23623,0.316576161,3,555,8.216666667,246393.1225
05/10/2014 00:00,293.67,13349875,3920457791,50489372.38,23665,0.238577028,1,533,6.283333333,306699.1315
06/10/2014 00:00,331.2,13353875,4422803400,52988509.51,23709,0.27906125,2,459,7.266666667,275684.6125
07/10/2014 00:00,330.7,13357650,4417374855,25355984.84,23754,0.303725331,0,432,7.033333333,260177.3531
08/10/2014 00:00,346.26,13360925,4626353891,27011514.01,23799,0.348238779,1,492,8.683333333,225716.7765
09/10/2014 00:00,378.94,13364475,5064334157,45933268.44,23841,0.300692359,0,582,8.833333333,247077.5603
10/10/2014 00:00,358.97,13368450,4798872497,24399643.35,23886,0.285102384,2,524,7.15,276657.2683
11/10/2014 00:00,359.99,13372025,4813795280,12225887.11,23922,0.252872266,0,493,8.15,248817.5431
12/10/2014 00:00,364.83,13375725,4879865752,14932563.81,23963,0.280437635,0,536,8.283333333,257517.4572
13/10/2014 00:00,381.46,13379550,5103763143,29128124.7,24008,0.298339556,1,411,7.783333333,266217.3713
14/10/2014 00:00,411.89,13383050,5512344465,37093444.4,24056,0.347002114,0,467,7.366666667,243597.5947
15/10/2014 00:00,394,13386725,5274369650,24157243.49,24100,0.304213068,1,568,7.516666667,255777.4744
16/10/2014 00:00,378.02,13390475,5061867360,24399394.81,24142,0.286148353,0,581,7.016666667,260997.4229
17/10/2014 00:00,382.83,13393825,5127558025,,24182,0.302833328,3,465,8.283333333,233157.6978
18/10/2014 00:00,389.68,13398050,5220952124,10840911.28,24221,0.234055302,0,553,7.25,294057.0964
19/10/2014 00:00,388.99,13401400,5213010586,4721466.525,24261,0.300912239,0,500,8.3,233157.6978
20/10/2014 00:00,384.95,13404850,5160197008,14310409.02,24305,0.323252145,0,483,8.083333333,240117.6291
21/10/2014 00:00,387,13408350,5189031450,12148360.73,24351,0.334653521,1,542,8.5,243597.5947
22/10/2014 00:00,385.1,13412625,5165201888,9834008.288,24396,0.268498339,3,537,6.75,297537.0621
23/10/2014 00:00,363.99,13416200,4883362638,23483316.01,24441,0.320760399,1,590,7.583333333,255806.3909
24/10/2014 00:00,358.46,13420275,4810631777,14548033.43,24486,0.278206356,4,626,6.75,291583.5085
25/10/2014 00:00,348.89,13424075,4683525527,16539946.26,24528,0.279135993,0,539,7.783333333,271906.0938
26/10/2014 00:00,355.43,13427325,4772474125,10065011.05,24567,0.306167962,2,468,8.716666667,232551.2644
27/10/2014 00:00,356.5,13431050,4788169325,10810426.23,24614,0.31811753,2,465,7.233333333,266539.5262
28/10/2014 00:00,354.94,13434800,4768547912,6945617.208,24664,0.336881027,2,462,7.216666667,268328.3821
29/10/2014 00:00,343.53,13438400,4616493552,15739258.44,24712,0.335689299,3,545,7.816666667,257595.2468
30/10/2014 00:00,337,13442725,4530198325,23212322.41,24762,0.292451543,1,551,6.633333333,309472.0673
31/10/2014 00:00,340.95,13447425,4584899554,16504572.95,24811,0.26366209,3,557,5.95,336304.9055
01/11/2014 00:00,327.39,13451425,4403862031,15368336.74,24851,0.252825975,2,623,6.583333333,286216.9409
02/11/2014 00:00,326.41,13455525,4392017915,7544123.143,24898,0.292299561,3,621,7.116666667,293372.3644
03/11/2014 00:00,325.81,13459400,4385207114,11180474.82,24946,0.315549852,0,486,6.816666667,277272.6615
04/11/2014 00:00,328.72,13463500,4425721720,13484368.5,24996,0.306774012,2,519,6.566666667,293372.3644
05/11/2014 00:00,341.99,13467500,4605750325,17524755.5,25045,0.306803,1,536,7.2,314993.4284
06/11/2014 00:00,347.96,13471125,4687412655,16142615.26,25095,0.346701559,0,619,8.55,285462.7945
07/11/2014 00:00,342.26,13474725,4611859379,16004338.9,25148,0.368664396,1,650,7.883333333,283494.0856
08/11/2014 00:00,345.84,13478625,4661447670,7456068.066,25191,0.280683628,1,685,7.016666667,307118.5927
09/11/2014 00:00,356.34,13482100,4804211514,20481790.16,25237,0.337913964,0,607,8.216666667,273650.541
10/11/2014 00:00,375.87,13486050,5069001614,28620676.02,25286,0.316004835,1,498,7.183333333,311056.0106
11/11/2014 00:00,365.04,13489575,4924234458,14882481.99,25334,0.344173532,0,505,8.483333333,277587.9588
12/11/2014 00:00,430.07,13492950,5802913007,37534065.84,25385,0.381036007,0,560,8.083333333,265775.7052
13/11/2014 00:00,406.56,13496600,5487177696,53232141.69,25443,0.400460733,1,583,7.95,287431.5034
14/11/2014 00:00,396.56,13500250,5353659140,27656251.17,25495,0.35860139,0,637,7.583333333,287431.5034
15/11/2014 00:00,373.14,13504000,5038882560,14203649.03,25536,0.27871554,2,624,7.116666667,295306.3392
16/11/2014 00:00,383.65,13507625,5182200331,11112256.56,25580,0.308625476,1,698,8.3,285462.7945
17/11/2014 00:00,378.48,13511425,5113804134,38938370.7,25632,0.344037053,0,492,7.5,299243.757
18/11/2014 00:00,379.91,13515175,5134550134,30706829.21,25681,0.331470567,0,532,8,295306.3392
19/11/2014 00:00,374.77,13518600,5066365722,17608992.59,25729,0.356575912,0,540,7.516666667,274455.5762
20/11/2014 00:00,361.7,13522025,4890916443,23510775.93,25777,0.35107946,2,646,8.033333333,274455.5762
21/11/2014 00:00,356.9,13525125,4827117113,,25825,0.389987629,3,629,8.266666667,248412.3463
22/11/2014 00:00,359.8,13529075,4867761185,13675105.21,25868,0.272826519,0,633,7.25,316525.409
23/11/2014 00:00,362.99,13532600,4912198474,13429899.71,25913,0.321120787,2,554,8.916666667,282468.8777
24/11/2014 00:00,384,13536475,5198006400,27743551.36,25962,0.317402981,1,539,7.2,310515.4329
25/11/2014 00:00,381.03,13539675,5159022365,27676199.21,26010,0.375813367,0,518,9.05,256425.6478
26/11/2014 00:00,371.44,13543250,5030504780,19644162.87,26061,0.359027105,3,665,8.033333333,286475.5284
27/11/2014 00:00,372.62,13546525,5047706146,9560979.621,26108,0.361249557,2,709,8.016666667,262435.624
28/11/2014 00:00,376.12,13550400,5096576448,27761270.98,26156,0.310573606,0,804,8.55,310515.4329
29/11/2014 00:00,377.22,13554175,5112905894,38837921.15,26201,0.30224845,2,681,7.816666667,302502.1314
30/11/2014 00:00,375.96,13558075,5097293877,9680755.462,26251,0.323831462,1,619,7.516666667,312518.7583
01/12/2014 00:00,381.72,13561650,5176753038,11399028.64,26309,0.408290608,0,576,8.3,286475.5284
02/12/2014 00:00,381.93,13565200,5180956836,13320234.74,26365,0.396053331,4,634,9.566666667,284472.2031
03/12/2014 00:00,378.25,13568225,5132181106,14914349.39,26421,0.465200479,0,563,9.15,242402.3702
04/12/2014 00:00,371.67,13571925,5044277365,16991820.3,26476,0.373038169,1,644,8.4,294339.7559
05/12/2014 00:00,373.98,13575675,5077030937,17548067.84,26528,0.347106027,1,553,7.083333333,298317.3202
06/12/2014 00:00,374.05,13579300,5079337165,8939396.681,26574,0.323829883,1,591,8.066666667,288373.4095
07/12/2014 00:00,375.73,13582350,5103296366,5588928.572,26618,0.366259459,5,564,9.466666667,242631.4204
08/12/2014 00:00,367.01,13586100,4986234561,15171597.21,26671,0.354667993,0,556,8.25,298317.3202
09/12/2014 00:00,350.29,13589575,4760292227,30788758.07,26722,0.36871795,1,560,8.666666667,276440.7167
10/12/2014 00:00,350.97,13593675,4770972115,15505400.72,26773,0.313086226,0,625,7.05,326160.27
11/12/2014 00:00,356.1,13597300,4841998530,31152376.53,26822,0.341127469,2,742,8.9,288373.4095
12/12/2014 00:00,355.08,13600850,4829389818,14563870.32,26867,0.32064612,2,737,7.9,282407.0631
13/12/2014 00:00,350.31,13604425,4765766122,11033033.48,26910,0.306697224,1,742,8.95,284395.8452
14/12/2014 00:00,353.28,13607725,4807337088,10832594.04,26955,0.347786773,0,742,9.383333333,262519.2417
15/12/2014 00:00,352.15,13611550,4793307333,14934582.11,27017,0.41009149,1,648,7.716666667,304283.6666
16/12/2014 00:00,336.73,13614875,4584536859,27552833.21,27074,0.434819113,5,557,8.483333333,264508.0239
17/12/2014 00:00,318.2,13618050,4333263510,34354997.73,27129,0.438233795,1,693,8.9,252575.3311
18/12/2014 00:00,317.7,13621525,4327558493,36108512.38,27191,0.45091718,2,615,8.616666667,272641.7557
19/12/2014 00:00,317.63,13624625,4327589639,15504768.85,27241,0.408802968,3,592,10.7,243219.9835
20/12/2014 00:00,325.7,13628150,4438688455,13500795.77,27296,0.393664965,0,418,7.833333333,276564.6586
21/12/2014 00:00,326.93,13631775,4456636201,10142376.62,27342,0.323268317,1,497,8.083333333,284410.4645
22/12/2014 00:00,332.53,13635000,4534046550,14298042.77,27395,0.417355798,0,492,9.3,253027.2409
23/12/2014 00:00,336.96,13639050,4595814288,10081769.7,27452,0.357477154,3,447,7.516666667,317755.1397
24/12/2014 00:00,327.59,13642825,4469253042,8888193.319,27502,0.332148166,1,472,7.216666667,296179.1734
25/12/2014 00:00,319.31,13647050,4357639536,5018720.254,27541,0.234937491,2,583,6.483333333,331485.3001
26/12/2014 00:00,328.09,13650650,4478641759,9221690.879,27579,0.267102764,2,540,7.55,282449.0131
27/12/2014 00:00,314.45,13654650,4293704693,10684733.06,27624,0.284576363,0,355,7.55,313832.2367
28/12/2014 00:00,317.5,13658825,4336676938,6174406.157,27668,0.266956737,0,451,7.166666667,327562.3971
29/12/2014 00:00,314.49,13663050,4296892595,6698339.311,27715,0.279029828,4,505,6.816666667,331485.3001
30/12/2014 00:00,313.09,13666700,4278907103,7880730.438,27761,0.319688877,1,515,7.9,286371.916
31/12/2014 00:00,317.4,13670575,4339040505,7378843.993,27805,0.287341355,1,558,7.8,313142.2889
01/01/2015 00:00,315.7,13674725,4317110683,5553875.016,27835,0.184772241,1,555,7.15,335365.2901
02/01/2015 00:00,316.15,13678725,4324528909,6440895.954,27875,0.252396094,0,627,6.933333333,323243.6531
03/01/2015 00:00,302.33,13682825,4136728482,29383119.75,27922,0.289051982,3,734,6.433333333,331324.7444
04/01/2015 00:00,270.93,13686975,3708212137,53104792.25,27971,0.296036428,1,692,8.033333333,335365.2901
05/01/2015 00:00,276.8,13691175,3789717240,31326721.7,28024,0.320334292,2,751,6.816666667,339405.8358
06/01/2015 00:00,276.8,13695100,3790803680,22161280.11,28073,0.314320459,1,639,7.633333333,317182.8346
07/01/2015 00:00,276.8,13698800,3791827840,,28124,0.34561327,2,598,7.433333333,299000.3791
08/01/2015 00:00,276.8,13702175,3792762040,16844821.01,28176,0.390525726,2,943,9.716666667,272736.8323
09/01/2015 00:00,276.8,13705975,3793813880,16411870.65,28235,0.388834513,4,691,7.466666667,307081.4704
10/01/2015 00:00,278,13709500,3811241000,12735227.81,28293,0.418209837,1,833,8.616666667,284858.4693
11/01/2015 00:00,272.25,13713175,3733411894,12162899.07,28344,0.352806986,0,755,8.9,296980.1063
12/01/2015 00:00,270,13717275,3703664250,12816791.95,28400,0.342448439,3,655,7.1,358478.281
13/01/2015 00:00,230.89,13719900,3167787711,55435210.39,28455,0.533044867,1,584,10.95,229513.5336
14/01/2015 00:00,176.5,13723675,2422228638,75765080.82,28518,0.417610099,0,607,8.466666667,330062.3197
15/01/2015 00:00,218.11,13727150,2994028687,58159451.67,28578,0.433442763,1,824,8.416666667,303832.2016
16/01/2015 00:00,205.35,13730875,2819635181,27461799.47,28637,0.40087902,0,731,8.2,325690.6334
17/01/2015 00:00,197.12,13734300,2707305216,17720961.7,28689,0.383941679,1,633,8.433333333,299460.5152
18/01/2015 00:00,211.18,13738025,2901196120,22608073.58,28740,0.346112309,1,703,8.133333333,325690.6334
19/01/2015 00:00,212.39,13741900,2918642141,14708752.39,28795,0.360065897,2,740,7.85,338805.6924
20/01/2015 00:00,212.99,13744900,2927526251,20941858.23,28847,0.441115075,4,653,9.633333333,262301.1812
21/01/2015 00:00,215.2,13748325,2958639540,24048570.79,28902,0.406862496,2,830,9.8,299460.5152
22/01/2015 00:00,233.9,13752075,3216610343,29762722.04,28955,0.356907793,3,683,8.333333333,327876.4765
23/01/2015 00:00,233.03,13755175,3205368430,20711796.59,29002,0.379347565,1,565,9.116666667,271044.5539
24/01/2015 00:00,244.64,13758200,3365806048,20145938.48,29050,0.399211752,2,520,9.483333333,264487.0244
25/01/2015 00:00,247.11,13761350,3400567199,27596035.96,29101,0.405080286,2,621,9.033333333,275416.2403
26/01/2015 00:00,271.47,13764525,3736655602,100720023.7,29167,0.521926425,2,540,10.26666667,277602.0835
27/01/2015 00:00,266.03,13768150,3662740945,39431712.19,29223,0.391938572,2,465,8.05,316947.2606
28/01/2015 00:00,249.25,13772100,3432695925,42321101.39,29270,0.299702209,3,566,6.95,324166.339
29/01/2015 00:00,233.19,13776350,3212507057,28900320.07,29315,0.265471429,1,692,6.833333333,348786.5672
30/01/2015 00:00,230.11,13779825,3170875531,23737084.14,29360,0.327844043,3,554,9.316666667,285184.3109
31/01/2015 00:00,229.7,13783700,3166115890,18587806.79,29410,0.328198194,3,612,8.283333333,318011.2819
01/02/2015 00:00,220.72,13787950,3043276324,27543601,29454,0.264493559,2,476,6.5,348786.5672
02/02/2015 00:00,223,13791625,3075532375,20208902.14,29502,0.33024251,1,501,8.466666667,301597.7964
03/02/2015 00:00,236.51,13795000,3262655450,,29554,0.390975415,1,646,9.066666667,276977.5681
04/02/2015 00:00,222.56,13799025,3071111004,30551800.21,29602,0.302390118,2,618,7.3,330321.396
05/02/2015 00:00,217.37,13802700,3000292899,18353317.04,29650,0.331809776,5,690,7.483333333,301597.7964
06/02/2015 00:00,220.47,13807075,3044045825,19144002.47,29695,0.258096737,0,658,7.033333333,359044.9957
07/02/2015 00:00,225.16,13811375,3109769195,19150007.34,29742,0.273610872,2,690,7.05,352889.9386
08/02/2015 00:00,223.5,13814575,3087557513,14151642.78,29792,0.392604117,0,767,9.216666667,262615.7683
09/02/2015 00:00,220.39,13818450,3045448196,23588351.12,29849,0.368182994,2,664,8.066666667,342533.0607
10/02/2015 00:00,220.16,13822200,3043095552,17604948.46,29903,0.36605432,2,636,7.7,331483.6071
11/02/2015 00:00,221.99,13825950,3069222641,13688603.91,29959,0.379795453,2,654,7.683333333,331483.6071
12/02/2015 00:00,221.83,13829350,3067764711,11937945.29,30011,0.388173596,3,638,7.75,300545.1371
13/02/2015 00:00,239.94,13832850,3319054029,36397741.13,30078,0.4819874,3,649,8.3,309384.7
14/02/2015 00:00,245.31,13836875,3394323806,40211567.59,30151,0.455842391,3,585,7.65,355792.405
15/02/2015 00:00,243.99,13840225,3376876498,55456609.82,30212,0.462263388,1,582,8.15,296125.3557
16/02/2015 00:00,235.86,13844175,3265287116,24279753.03,30279,0.426626386,1,670,7.366666667,349162.7328
17/02/2015 00:00,244,13848050,3378924200,23497611.52,30341,0.403652129,0,569,7.733333333,342533.0607
18/02/2015 00:00,234.87,13852075,3253436855,21686744.83,30404,0.393262317,2,707,6.716666667,355792.405
19/02/2015 00:00,241.59,13856175,3347513318,14398443.46,30456,0.322334335,5,756,7.216666667,362422.0771
20/02/2015 00:00,243.56,13860325,3375820757,20545399.91,30513,0.345417723,3,671,7.366666667,366841.8585
21/02/2015 00:00,245.66,13863775,3405774967,10804116.03,30573,0.438249362,3,703,8.85,304964.9185
22/02/2015 00:00,236,13867550,3272741800,16738060.91,30625,0.348821192,1,654,7.833333333,333693.4978
23/02/2015 00:00,237.09,13870975,3288669463,13288774.02,30683,0.426743445,1,668,9.15,317934.932
24/02/2015 00:00,240.1,13874425,3331249443,11274061.05,30739,0.410681304,1,575,8.8,320255.6249
25/02/2015 00:00,238.59,13878325,3311229562,9309414.278,30794,0.35699675,1,686,7.066666667,362028.0977
26/02/2015 00:00,237.5,13881925,3296957188,11102663.74,30849,0.385324444,1,708,8.633333333,334179.7825
27/02/2015 00:00,254,13885875,3527012250,37037780.15,30905,0.359558038,1,667,7.566666667,366669.4836
28/02/2015 00:00,252.98,13889250,3513702465,11880490.43,30960,0.413418037,1,847,9.95,313293.5461
01/03/2015 00:00,247.56,13893000,3439351080,19892476.44,31019,0.39883224,4,609,7.733333333,348103.9401
02/03/2015 00:00,263.81,13896750,3666101618,31556418.98,31084,0.435883667,5,668,7.466666667,348103.9401
03/03/2015 00:00,275.8,13900600,3833785480,42763249.62,31145,0.401849292,1,554,8.1,357386.7119
04/03/2015 00:00,281.65,13904525,3916209466,35607951.9,31206,0.390006764,0,730,7.216666667,364348.7907
05/03/2015 00:00,265.63,13907375,3694216021,34527850.68,31259,0.47325407,1,744,10.51666667,264558.9945
06/03/2015 00:00,272.12,13911325,3785549759,24879813.32,31323,0.410255791,4,619,7.416666667,366669.4836
07/03/2015 00:00,275.83,13914850,3838133076,14422135.79,31378,0.39519383,3,734,9.2,327217.7037
08/03/2015 00:00,273.87,13918750,3811928063,13054878.4,31431,0.340577756,0,696,7.95,362028.0977
09/03/2015 00:00,287.48,13922050,4002310934,39386293.78,31488,0.435376394,1,662,8.883333333,311208.0239
10/03/2015 00:00,294.06,13925825,4095028100,47454151.09,31555,0.448604424,1,574,8.083333333,356003.1182
11/03/2015 00:00,293.29,13929975,4085522368,20776296.84,31616,0.373125482,2,746,7.2,391367.6664
12/03/2015 00:00,297.39,13933300,4143624087,19575104.53,31679,0.47540282,3,728,8.916666667,313565.6604
13/03/2015 00:00,289.51,13936775,4034835730,25887106.38,31733,0.393578036,1,730,7.566666667,327711.4797
14/03/2015 00:00,284.21,13940125,3961922926,21131305.53,31784,0.382774687,2,716,8.15,315923.297
15/03/2015 00:00,283.57,13943800,3954043366,10021349.56,31833,0.337371551,2,731,7.533333333,346572.572
16/03/2015 00:00,290.88,13947075,4056925176,17342897.3,31889,0.431848794,0,702,8.983333333,308850.3873
17/03/2015 00:00,287.02,13950650,4004115563,17346142.96,31945,0.393920734,1,634,7.45,337142.0259
18/03/2015 00:00,265.85,13954175,3709717424,51441422.96,32000,0.396392369,1,699,8.016666667,332426.7528
19/03/2015 00:00,260.62,13957750,3637668805,45519026.78,32061,0.432512986,3,577,8.166666667,337142.0259
20/03/2015 00:00,259.8,13961275,3627139245,13095313.6,32117,0.404017319,3,565,7.75,332426.7528
21/03/2015 00:00,257.83,13964850,3600557276,12061583.18,32172,0.391215699,0,660,8.533333333,337142.0259
22/03/2015 00:00,260.5,13968175,3638709588,12590580.72,32221,0.368713714,0,618,7.783333333,313565.6604
23/03/2015 00:00,266.07,13971975,3717523388,18292679.25,32283,0.41236225,1,600,7.266666667,358360.7548
24/03/2015 00:00,247.83,13976150,3463709255,35659793.72,32335,0.316627228,3,579,6.85,387831.1122
25/03/2015 00:00,245.68,13980300,3434680104,29366377.84,32384,0.298449006,1,719,6.4,385508.7702
26/03/2015 00:00,251.98,13984025,3523694620,19168024.64,32436,0.353615074,1,706,7.616666667,346028.9564
27/03/2015 00:00,248.63,13988325,3477917245,13250514.05,32492,0.326431023,2,891,7,399442.8222
28/03/2015 00:00,251.52,13992075,3519286704,12438975.7,32543,0.345914467,0,786,7.883333333,348351.2984
29/03/2015 00:00,244.05,13995850,3415687193,16844245.76,32594,0.339593404,1,687,7.3,350673.6404
30/03/2015 00:00,245.18,13999400,3432372892,18935901.11,32650,0.39651907,2,611,7.95,329772.5625
31/03/2015 00:00,242.92,14003125,3401639125,15840546.58,32706,0.378511852,2,622,7.8,346028.9564
01/04/2015 00:00,242.7,14006675,3399420023,16976658.27,32771,0.464497852,0,782,8.183333333,329772.5625
02/04/2015 00:00,252.44,14010350,3536772754,21296212.08,32832,0.421406177,2,703,7.166666667,341384.2724
03/04/2015 00:00,254.39,14014125,3565053259,18034538.21,32886,0.363339636,1,907,7.85,350673.6404
04/04/2015 00:00,253.77,14017975,3557341516,9020735.923,32944,0.382689091,0,823,7.608333333,357640.6663
05/04/2015 00:00,257.03,14021750,3604010403,13187093.7,32998,0.360845563,0,803,7.55,371157.0054
06/04/2015 00:00,254.7,14024975,3572161133,17917019.44,33054,0.434446426,1,755,9.466666667,317081.1503
07/04/2015 00:00,255.48,14028950,3584116146,13278749.69,33116,0.393738044,4,653,7.066666667,390820.9527
08/04/2015 00:00,245.89,14031925,3450310038,24571057.25,33172,0.474054034,2,746,9.8,292501.2162
09/04/2015 00:00,244.98,14035500,3438416790,16720384.32,33230,0.410024021,1,717,7.866666667,351493.0581
10/04/2015 00:00,235.71,14039050,3309144476,23143726.64,33288,0.412722585,1,857,8.633333333,349035.0647
11/04/2015 00:00,236.7,14042475,3323853833,12494304.02,33343,0.408058934,3,754,7.4,336745.0976
12/04/2015 00:00,236.76,14045875,3325501365,8924492.375,33389,0.341018956,0,761,8.183333333,334287.1042
13/04/2015 00:00,225.99,14049400,3175023906,23401181.88,33447,0.417209773,1,755,7.466666667,346577.0713
14/04/2015 00:00,216,14053350,3035523600,29001276.61,33510,0.402195873,4,634,6.083333333,388362.9593
15/04/2015 00:00,218.96,14056425,3077794818,16824427.8,33564,0.443761098,0,693,8.116666667,302333.1898
16/04/2015 00:00,229.62,14059875,3228428498,20046415.74,33616,0.382157319,2,717,8.416666667,339203.091
17/04/2015 00:00,222.67,14063225,3131458311,16493179,33668,0.388211507,2,794,8.35,329371.1174
18/04/2015 00:00,222.32,14066550,3127275396,9786033.958,33722,0.413204338,5,777,9.416666667,326913.124
19/04/2015 00:00,225.72,14069950,3175869114,11259642.37,33769,0.351204713,0,921,7.7,334287.1042
20/04/2015 00:00,224.63,14074100,3161465083,13291796.39,33832,0.383447554,2,654,7.416666667,408026.9066
21/04/2015 00:00,224.88,14078075,3165877506,19229850.61,33891,0.376958302,3,629,7.9,376310.7059
22/04/2015 00:00,237.34,14081650,3342138811,18434088.31,33951,0.421495545,1,792,8.466666667,338442.9619
23/04/2015 00:00,235.48,14085100,3316759348,10243639.6,34006,0.401037275,5,716,7.8,326609.2919
24/04/2015 00:00,230.93,14088100,3253364933,16246989.81,34068,0.521449758,3,906,9.166666667,284008.0799
25/04/2015 00:00,228.6,14091950,3221419770,10340224.67,34124,0.366914545,3,857,8.116666667,364477.0359
26/04/2015 00:00,218.42,14095675,3078777334,22650709.65,34176,0.349890369,0,715,7.5,352643.3659
27/04/2015 00:00,222.59,14099125,3138324234,26278039.66,34235,0.430339355,0,655,7.916666667,326609.2919
28/04/2015 00:00,222.66,14103050,3140185113,18261361.02,34294,0.377461363,1,623,7.35,371577.2379
29/04/2015 00:00,225.69,14106275,3183645205,13645539.33,34357,0.491518984,0,713,9.066666667,305308.6859
30/04/2015 00:00,235.13,14109600,3317590248,26557928.65,34414,0.431984932,1,741,8.466666667,314775.6219
01/05/2015 00:00,233.43,14113275,3294461783,14150462.94,34469,0.375636707,1,793,8.366666667,347909.8979
02/05/2015 00:00,234.13,14116950,3305201504,9974295.652,34523,0.373641925,0,704,8,347909.8979
03/05/2015 00:00,240.51,14120400,3396097404,13232149.47,34571,0.350380964,1,732,7.383333333,326609.2919
04/05/2015 00:00,236.17,14123700,3335594229,16331946.57,34622,0.390681439,2,783,9.066666667,312624.3333
05/05/2015 00:00,234.66,14127550,3315170883,18457399.28,34681,0.383178435,1,698,7.85,364728.3889
